street,street number,complete address,long,lat,commune,neighborhood
FEDERICO LACROZE AV.,3497,"3497 LACROZE, FEDERICO AV.",-58.4509727,-34.5803466,13,COLEGIALES
FEDERICO LACROZE AV.,3359,"3359 LACROZE, FEDERICO AV.",-58.4504196,-34.5794583,13,COLEGIALES
FEDERICO LACROZE AV.,3218,"3218 LACROZE, FEDERICO AV.",-58.4494843,-34.578289,13,COLEGIALES
FEDERICO LACROZE AV.,3210,"3210 LACROZE, FEDERICO AV.",-58.4494419,-34.5782189,13,COLEGIALES
FEDERICO LACROZE AV.,3189,"3189 LACROZE, FEDERICO AV.",-58.4494061,-34.5777645,13,COLEGIALES
FEDERICO LACROZE AV.,3179,"3179 LACROZE, FEDERICO AV.",-58.4493668,-34.5776912,13,COLEGIALES
CARLOS H. PERETTE,,CARLOS H. PERETTE,-58.3730496,-34.5863659,1,RETIRO
CARLOS H. PERETTE,,CARLOS H. PERETTE,-58.3727495,-34.5865183,1,RETIRO
FEDERICO LACROZE AV.,3020,"3020 LACROZE, FEDERICO AV.",-58.4484123,-34.5763184,13,COLEGIALES
FEDERICO LACROZE AV.,2989,"2989 LACROZE, FEDERICO AV.",-58.4483883,-34.5758571,13,COLEGIALES
FEDERICO LACROZE AV.,2510,"2510 LACROZE, FEDERICO AV.",-58.4458458,-34.5718142,13,COLEGIALES
FEDERICO LACROZE AV.,2487,"2487 LACROZE, FEDERICO AV.",-58.4457236,-34.5712407,13,COLEGIALES
FEDERICO LACROZE AV.,2416,"2416 LACROZE, FEDERICO AV.",-58.4450304,-34.5703756,13,COLEGIALES
JUJUY AV.,112,112 JUJUY AV.,-58.4056953,-34.6114268,3,BALVANERA
JUJUY AV.,126,126 JUJUY AV.,-58.405665,-34.6115681,3,BALVANERA
JUJUY AV.,140,140 JUJUY AV.,-58.4056452,-34.6116604,3,BALVANERA
JUJUY AV.,214,214 JUJUY AV.,-58.4054296,-34.6125389,3,BALVANERA
JUJUY AV.,349,349 JUJUY AV.,-58.405137,-34.614256,3,BALVANERA
JUJUY AV.,368,368 JUJUY AV.,-58.404796,-34.614168,3,BALVANERA
JUJUY AV.,420,420 JUJUY AV.,-58.4047367,-34.6148721,3,BALVANERA
JUJUY AV.,442,442 JUJUY AV.,-58.404684,-34.6151907,3,BALVANERA
JUJUY AV.,460,460 JUJUY AV.,-58.4046003,-34.6153243,3,BALVANERA
JUJUY AV.,804,804 JUJUY AV.,-58.403428,-34.618949,3,SAN CRISTOBAL
JUJUY AV.,826,826 JUJUY AV.,-58.4033056,-34.6191623,3,SAN CRISTOBAL
JUJUY AV.,1229,1229 JUJUY AV.,-58.4021254,-34.6244671,3,SAN CRISTOBAL
JUJUY AV.,1357,1357 JUJUY AV.,-58.4017137,-34.6257884,3,SAN CRISTOBAL
JUJUY AV.,1395,1395 JUJUY AV.,-58.4017108,-34.6262662,3,SAN CRISTOBAL
JUJUY AV.,1573,1573 JUJUY AV.,-58.4012492,-34.6284871,3,SAN CRISTOBAL
GRAL. PAZ AV.,10580,"10580 PAZ, GRAL. AV.",-58.5291212,-34.6384722,9,LINIERS
GRAL. PAZ AV.,10554,"10554 PAZ, GRAL. AV.",-58.5290627,-34.6384307,9,LINIERS
JUAN B. JUSTO AV.,9524,"9524 JUSTO, JUAN B. AV.",-58.5245351,-34.6345988,9,LINIERS
JUAN B. JUSTO AV.,9238,"9238 JUSTO, JUAN B. AV.",-58.5218494,-34.6340464,9,LINIERS
JUAN B. JUSTO AV.,9200,"9230 JUSTO, JUAN B. AV.",-58.5217211,-34.6340271,9,LINIERS
JUAN B. JUSTO AV.,8400,"8400 JUSTO, JUAN B. AV.",-58.5072057,-34.63453,10,VILLA LURO
LARRAZABAL AV.,1597,1597 LARRAZABAL,-58.4992129,-34.6541911,9,MATADEROS
JUAN B. JUSTO AV.,9241,"9241 JUSTO, JUAN B. AV.",-58.5214323,-34.6335903,10,VERSALLES
JUAN B. JUSTO AV.,9251,"9291 JUSTO, JUAN B. AV.",-58.5218158,-34.6336846,10,VERSALLES
JUAN BAUTISTA ALBERDI AV.,7024,"7024 ALBERDI, JUAN BAUTISTA AV.",-58.5124914,-34.659247,9,MATADEROS
FRANCISCO DE VIEDMA,6864,"6864 VIEDMA, FRANCISCO DE",-58.5260226,-34.63826,9,LINIERS
JOSE LEON SUAREZ,2185,"2185 SUAREZ, JOSE LEON",-58.5136706,-34.6622993,9,MATADEROS
JUAN BAUTISTA ALBERDI AV.,7334,"7334 ALBERDI, JUAN BAUTISTA AV.",-58.5156053,-34.6610367,9,MATADEROS
GRAL. PAZ AV.,12768,"12768 PAZ, GRAL. AV.",-58.5164212,-34.6627448,9,LINIERS
ALMAFUERTE AV.,864,864 ALMAFUERTE AV.,-58.4157623,-34.6477982,4,NUEVA POMPEYA
ALMAFUERTE AV.,880,880 ALMAFUERTE AV.,-58.4159094,-34.6480014,4,NUEVA POMPEYA
ALMAFUERTE AV.,836,836 ALMAFUERTE AV.,-58.4155222,-34.6474665,4,NUEVA POMPEYA
ALMAFUERTE AV.,806,806 ALMAFUERTE AV.,-58.4155219,-34.6474675,4,NUEVA POMPEYA
FAMATINA,3787,3787 FAMATINA,-58.414961,-34.6470537,4,NUEVA POMPEYA
ACHALA,3679,3679 ACHALA,-58.4153814,-34.6422574,4,NUEVA POMPEYA
PRES. FIGUEROA ALCORTA AV.,6399,"6399 FIGUEROA ALCORTA, PRES. AV.",-58.43436291,-34.55365986,14,PALERMO
"DELLEPIANE, LUIS, TTE. GRAL. ",4525,"4613 DELLEPIANE, LUIS, TTE. GRAL.",-58.4730657,-34.6626687,8,VILLA LUGANO
USPALLATA,3718,3718 USPALLATA,-58.4156924,-34.6415522,4,NUEVA POMPEYA
PRES. FIGUEROA ALCORTA AV.,6311,"6311 FIGUEROA ALCORTA, PRES. AV.",-58.4337443,-34.5541503,14,PALERMO
"DELLEPIANE, LUIS, TTE. GRAL. ",4735,"4735 DELLEPIANE, LUIS, TTE. GRAL.",-58.4742987,-34.6654847,8,VILLA LUGANO
"DELLEPIANE, LUIS, TTE. GRAL. ",4781,"4781 DELLEPIANE, LUIS, TTE. GRAL.",-58.4745009,-34.6659869,8,VILLA LUGANO
"DELLEPIANE, LUIS, TTE. GRAL. ",5047,"5047 DELLEPIANE, LUIS, TTE. GRAL.",-58.475122,-34.667227,8,VILLA LUGANO
"DELLEPIANE, LUIS, TTE. GRAL. ",5087,"5087 DELLEPIANE, LUIS, TTE. GRAL.",-58.4756277,-34.6677095,8,VILLA LUGANO
DIOGENES TABORDA,6,"7 TABORDA, DIOGENES",-58.4130864,-34.6386048,4,NUEVA POMPEYA
"DELLEPIANE, LUIS, TTE. GRAL. ",5493,"5493 DELLEPIANE, LUIS, TTE. GRAL.",-58.4771478,-34.6720682,8,VILLA LUGANO
DIOGENES TABORDA,22,"22 TABORDA, DIOGENES",-58.4130463,-34.6387581,4,NUEVA POMPEYA
PRES. FIGUEROA ALCORTA AV.,6011,"5999 FIGUEROA ALCORTA, PRES. AV.",-58.429969,-34.5572151,14,PALERMO
"DELLEPIANE, LUIS, TTE. GRAL. ",5681,"5681 DELLEPIANE, LUIS, TTE. GRAL.",-58.4783096,-34.6746827,8,VILLA LUGANO
CASEROS AV.,3330,3330 CASEROS AV.,-58.4119182,-34.6382874,4,NUEVA POMPEYA
"DELLEPIANE, LUIS, TTE. GRAL. ",5681,"5681 DELLEPIANE, LUIS, TTE. GRAL.",-58.4783118,-34.6747032,8,VILLA LUGANO
PRES. FIGUEROA ALCORTA AV.,6001,"5929 FIGUEROA ALCORTA, PRES. AV.",-58.4293129,-34.5576164,14,PALERMO
CASEROS AV.,3328,3328 CASEROS AV.,-58.4121005,-34.6383194,4,NUEVA POMPEYA
PRES. FIGUEROA ALCORTA AV.,5689,"5689 FIGUEROA ALCORTA, PRES. AV.",-58.426957,-34.559445,14,PALERMO
"DELLEPIANE, LUIS, TTE. GRAL. ",5702,"5702 DELLEPIANE, LUIS, TTE. GRAL.",-58.4777253,-34.6756065,8,VILLA LUGANO
PRES. FIGUEROA ALCORTA AV.,5571,"5571 FIGUEROA ALCORTA, PRES. AV.",-58.4257543,-34.5604522,14,PALERMO
PRES. FIGUEROA ALCORTA AV.,5555,"5555 FIGUEROA ALCORTA, PRES. AV.",-58.425567,-34.5606005,14,PALERMO
"DELLEPIANE, LUIS, TTE. GRAL. ",5450,"5450 DELLEPIANE, LUIS, TTE. GRAL.",-58.4760519,-34.6723088,8,VILLA LUGANO
"DELLEPIANE, LUIS, TTE. GRAL. ",5250,"5250 DELLEPIANE, LUIS, TTE. GRAL.",-58.4751094,-34.6700035,8,VILLA LUGANO
"DELLEPIANE, LUIS, TTE. GRAL. ",4886,"4886 DELLEPIANE, LUIS, TTE. GRAL.",-58.4734677,-34.6664035,8,VILLA LUGANO
PRES. FIGUEROA ALCORTA AV.,5500,"5500 FIGUEROA ALCORTA, PRES. AV.",-58.4249724,-34.5612733,14,PALERMO
"DELLEPIANE, LUIS, TTE. GRAL. ",5076,"5076 DELLEPIANE, LUIS, TTE. GRAL.",-58.4744377,-34.6684842,8,VILLA LUGANO
"DELLEPIANE, LUIS, TTE. GRAL. ",4970,"4970 DELLEPIANE, LUIS, TTE. GRAL.",-58.4739261,-34.6673975,8,VILLA LUGANO
"DELLEPIANE, LUIS, TTE. GRAL. ",4746,"4746 DELLEPIANE, LUIS, TTE. GRAL.",-58.4729701,-34.6652521,8,VILLA LUGANO
"DELLEPIANE, LUIS, TTE. GRAL. ",4602,"4602 DELLEPIANE, LUIS, TTE. GRAL.",-58.4724915,-34.6642195,8,VILLA LUGANO
ANDRES BELLO Y DE LOS OMBUES AV.,,"BELLO, ANDRES & DE LOS OMBUES AV.",-58.4268395,-34.5609249,14,PALERMO
SAENZ AV.,849,849 SAENZ AV.,-58.4164732,-34.6501557,4,NUEVA POMPEYA
ANDRES BELLO Y DE LOS OMBUES AV.,,"BELLO, ANDRES & DE LOS OMBUES AV.",-58.427963,-34.5602173,14,PALERMO
SAENZ AV.,866,866 SAENZ AV.,-58.4161689,-34.65035,4,NUEVA POMPEYA
SAENZ AV.,963,963 SAENZ AV.,-58.4165086,-34.65134,4,NUEVA POMPEYA
SAENZ AV.,940,940 SAENZ AV.,-58.4161945,-34.65125,4,NUEVA POMPEYA
SAENZ AV.,1047,1047 SAENZ AV.,-58.4165077,-34.6526594,4,NUEVA POMPEYA
SAENZ AV.,1150,1150 SAENZ AV.,-58.4163036,-34.6538743,4,NUEVA POMPEYA
SAENZ AV.,1220,1220 SAENZ AVE,-58.4162423,-34.6549578,4,NUEVA POMPEYA
SAENZ AV.,1230,1230 SAENZ AVE,-58.4162455,-34.6550428,4,NUEVA POMPEYA
SAENZ AV.,1258,1258 SAENZ AV.,-58.4162536,-34.6552697,4,NUEVA POMPEYA
SAENZ AV.,1259,1259 SAENZ AV.,-58.4166296,-34.6558643,4,NUEVA POMPEYA
SAENZ AV.,1143,1143 SAENZ AV.,-58.4165903,-34.6534814,4,NUEVA POMPEYA
ESQUIU,962,962 ESQUIU,-58.4170057,-34.6519865,4,NUEVA POMPEYA
ESQUIU,963,963 ESQUIU,-58.41737,-34.6518559,4,NUEVA POMPEYA
JUJUY AV.,47,47 JUJUY AV.,-58.4060293,-34.6107179,3,BALVANERA
JUJUY AV.,129,129 JUJUY AV.,-58.4058329,-34.6115653,3,BALVANERA
JUJUY AV.,139,139 JUJUY AV.,-58.4058181,-34.6117034,3,BALVANERA
JUJUY AV.,161,161 JUJUY AV.,-58.4057688,-34.6120119,3,BALVANERA
JUJUY AV.,365,365 JUJUY AV.,-58.405772,-34.614098,3,BALVANERA
JUJUY AV.,335,335 JUJUY AV.,-58.405245,-34.613898,3,BALVANERA
JUJUY AV.,313,313 JUJUY AV.,-58.405772,-34.614098,3,BALVANERA
JUJUY AV.,745,745 JUJUY AV.,-58.4039484,-34.6179174,3,BALVANERA
JUJUY AV.,759,759 JUJUY AV.,-58.4038714,-34.6181384,3,BALVANERA
JUJUY AV.,1051,1051 JUJUY AV.,-58.4027158,-34.6219043,3,SAN CRISTOBAL
JUJUY AV.,1169,1169 JUJUY AV.,-58.4023754,-34.6233602,3,SAN CRISTOBAL
JUJUY AV.,1197,1197 JUJUY AV.,-58.4023416,-34.6235074,3,SAN CRISTOBAL
JUAN BAUTISTA ALBERDI AV.,5055,"5055 ALBERDI, JUAN BAUTISTA AV.",-58.4965009,-34.6459528,9,MATADEROS
JUAN BAUTISTA ALBERDI AV.,5079,"5079 ALBERDI, JUAN BAUTISTA AV.",-58.4966514,-34.6460915,9,MATADEROS
JUAN BAUTISTA ALBERDI AV.,5283,"5283 ALBERDI, JUAN BAUTISTA AV.",-58.4981333,-34.647456,9,MATADEROS
JUAN BAUTISTA ALBERDI AV.,5283,"5283 ALBERDI, JUAN BAUTISTA AV.",-58.4982512,-34.6475646,9,MATADEROS
JUAN BAUTISTA ALBERDI AV.,5493,"5493 ALBERDI, JUAN BAUTISTA AV.",-58.4995565,-34.6487683,9,MATADEROS
JUAN BAUTISTA ALBERDI AV.,5497,"5497 ALBERDI, JUAN BAUTISTA AV.",-58.4997568,-34.6489529,9,MATADEROS
JUAN BAUTISTA ALBERDI AV.,5717,"5717 ALBERDI, JUAN BAUTISTA AV.",-58.5015589,-34.6506139,9,MATADEROS
JUAN BAUTISTA ALBERDI AV.,5775,"5775 ALBERDI, JUAN BAUTISTA AV.",-58.5019691,-34.650992,9,MATADEROS
JUAN BAUTISTA ALBERDI AV.,6055,"6055 ALBERDI, JUAN BAUTISTA AV.",-58.5044613,-34.6532755,9,MATADEROS
JUAN BAUTISTA ALBERDI AV.,6071,"6071 ALBERDI, JUAN BAUTISTA AV.",-58.5046215,-34.6534287,9,MATADEROS
DEL LIBERTADOR AV.,1630,1630 DEL LIBERTADOR AV.,-58.3968082,-34.5833446,2,RECOLETA
DEL LIBERTADOR AV.,1630,1630 DEL LIBERTADOR AV.,-58.3963327,-34.5834071,2,RECOLETA
JUAN BAUTISTA ALBERDI AV.,6235,"6235 ALBERDI, JUAN BAUTISTA AV.",-58.5062667,-34.6547687,9,MATADEROS
JUAN BAUTISTA ALBERDI AV.,6267,6267 ALBERDI JUAN BAUTISTA AVE,-58.5063099,-34.6548028,9,MATADEROS
JUAN BAUTISTA ALBERDI AV.,6267,6267 ALBERDI JUAN BAUTISTA AVE,-58.506325,-34.654814,9,MATADEROS
JUAN BAUTISTA ALBERDI AV.,6479,"6479 ALBERDI, JUAN BAUTISTA AV.",-58.507817,-34.6559098,9,MATADEROS
PRES. FIGUEROA ALCORTA AV.,2999,"2999 FIGUEROA ALCORTA, PRES. AV.",-58.3979772,-34.5806513,2,RECOLETA
JUAN BAUTISTA ALBERDI AV.,6791,"6791 ALBERDI, JUAN BAUTISTA AV.",-58.5104033,-34.6577187,9,MATADEROS
PRES. FIGUEROA ALCORTA AV.,2263,"2263 FIGUEROA ALCORTA, PRES. AV.",-58.3923701,-34.5832924,2,RECOLETA
JUAN BAUTISTA ALBERDI AV.,6991,"6991 ALBERDI, JUAN BAUTISTA AV.",-58.5122505,-34.6589049,9,MATADEROS
PRES. FIGUEROA ALCORTA AV.,2255,"2255 FIGUEROA ALCORTA, PRES. AV.",-58.392288,-34.5833298,2,RECOLETA
PRES. FIGUEROA ALCORTA AV.,2085,"2085 FIGUEROA ALCORTA, PRES. AV.",-58.3898856,-34.5841178,2,RECOLETA
PRES. FIGUEROA ALCORTA AV.,2001,"2001 FIGUEROA ALCORTA, PRES. AV.",-58.3897046,-34.5843161,2,RECOLETA
PRES. FIGUEROA ALCORTA AV.,2075,"2075 FIGUEROA ALCORTA, PRES. AV.",-58.3896144,-34.5843277,2,RECOLETA
PRES. FIGUEROA ALCORTA AV.,2035,"2035 FIGUEROA ALCORTA, PRES. AV.",-58.3893344,-34.5844493,2,RECOLETA
JUAN BAUTISTA ALBERDI AV.,7387,"7387 ALBERDI, JUAN BAUTISTA AV.",-58.5165805,-34.661373,9,MATADEROS
JUAN BAUTISTA ALBERDI AV.,7391,"7391 ALBERDI, JUAN BAUTISTA AV.",-58.5165455,-34.6613531,9,MATADEROS
PRES. FIGUEROA ALCORTA AV.,2061,"2061 FIGUEROA ALCORTA, PRES. AV.",-58.38937,-34.584481,2,RECOLETA
PRES. FIGUEROA ALCORTA AV.,2079,"2079 FIGUEROA ALCORTA, PRES. AV.",-58.3896273,-34.5843128,2,RECOLETA
PUEYRREDON AV.,2577,2577 PUEYRREDON AV.,-58.3920106,-34.5849651,2,RECOLETA
PUEYRREDON AV.,2561,2561 PUEYRREDON AV.,-58.3922753,-34.5849766,9,RECOLETA
PUEYRREDON AV.,2539,2539 PUEYRREDON AV.,-58.3927125,-34.585312,2,RECOLETA
DEL LIBERTADOR AV.,1436,1436 DEL LIBERTADOR AV.,-58.39268191,-34.58451281,2,RECOLETA
DEL LIBERTADOR AV.,1436,1436 DEL LIBERTADOR AV.,-58.3925444,-34.5845543,2,RECOLETA
PUEYRREDON AV.,2434,2434 PUEYRREDON AV.,-58.39457,-34.5860593,2,RECOLETA
PUEYRREDON AV.,2339,2339 PUEYRREDON AV.,-58.3957164,-34.5868375,2,RECOLETA
PUEYRREDON AV.,2256,2256 PUEYRREDON AV.,-58.3966905,-34.587151,2,RECOLETA
AYACUCHO,1834,1834 AYACUCHO,-58.3906244,-34.5888451,2,RECOLETA
CALLAO AV.,1747,1747 CALLAO AV.,-58.3894983,-34.589722,2,RECOLETA
CALLAO AV.,1769,1769 CALLAO AV.,-58.3892737,-34.5895193,2,RECOLETA
CALLAO AV.,1921,1921 CALLAO AV.,-58.3878183,-34.5882163,2,RECOLETA
CALLAO AV.,2057,2057 CALLAO AV.,-58.3863529,-34.5870798,2,RECOLETA
DEL LIBERTADOR AV.,952,952 DEL LIBERTADOR AV.,-58.3855325,-34.5869341,2,RECOLETA
DEL LIBERTADOR AV.,930,930 DEL LIBERTADOR AV.,-58.3854161,-34.5869975,2,RECOLETA
DEL LIBERTADOR AV.,918,918 DEL LIBERTADOR AV.,-58.3852896,-34.5870663,2,RECOLETA
DEL LIBERTADOR AV.,911,911 DEL LIBERTADOR AV.,-58.3852804,-34.5867415,2,RECOLETA
DEL LIBERTADOR AV.,925,925 DEL LIBERTADOR AV.,-58.3852991,-34.5866749,2,RECOLETA
DEL LIBERTADOR AV.,1206,1206 DEL LIBERTADOR AV.,-58.3889417,-34.5853351,2,RECOLETA
DEL LIBERTADOR AV.,1208,1208 DEL LIBERTADOR AV.,-58.3892543,-34.5852271,2,RECOLETA
CABILDO AV.,2811,2811 CABILDO AV.,-58.4616481,-34.55619,13,BELGRANO
CABILDO AV.,2847,2847 CABILDO AV.,-58.4619372,-34.55588,13,BELGRANO
CABILDO AV.,2897,2897 CABILDO AV.,-58.4621943,-34.55561,13,BELGRANO
CABILDO AV.,2921,2921 CABILDO AV.,-58.4626415,-34.55514,13,NUÑE
CABILDO AV.,3127,3127 CABILDO AV.,-58.4645751,-34.55319,13,NUÑE
CABILDO AV.,3161,3161 CABILDO AV.,-58.4648003,-34.55291,13,NUÑE
CABILDO AV.,3225,3225 CABILDO AV.,-58.4651109,-34.55253,13,NUÑE
CABILDO AV.,3273,3273 CABILDO AV.,-58.4654189,-34.55215,13,NUÑE
CABILDO AV.,3307,3307 CABILDO AV.,-58.4656801,-34.55183,13,NUÑE
CABILDO AV.,3611,3611 CABILDO AV.,-58.4675996,-34.5495985,13,NUÑE
CABILDO AV.,3631,3631 CABILDO AV.,-58.4677541,-34.5493959,13,NUÑE
CABILDO AV.,3663,3663 CABILDO AV.,-58.4678816,-34.549227,13,NUÑE
CABILDO AV.,4077,4077 CABILDO AV.,-58.4702061,-34.5462263,13,NUÑE
CABILDO AV.,4179,4179 CABILDO AV.,-58.4705258,-34.5457963,13,NUÑE
CABILDO AV.,4415,4415 CABILDO AV.,-58.4721739,-34.5435398,13,NUÑE
CABILDO AV.,4541,4541 CABILDO AV.,-58.4727494,-34.5427998,13,NUÑE
RAMALLO,1896,1896 RAMALLO,-58.4675353,-34.5404906,13,NUÑE
DEL LIBERTADOR AV.,7790,7790 DEL LIBERTADOR AV.,-58.46202,-34.54284,13,NUÑE
DEL LIBERTADOR AV.,7191,7191 DEL LIBERTADOR AV.,-58.457,-34.54687,13,NUÑE
DEL LIBERTADOR AV.,6690,6690 DEL LIBERTADOR AV.,-58.45297,-34.55066,13,BELGRANO
MONTEVIDEO,1308,1308 MONTEVIDEO,-58.3901157,-34.594122,2,RECOLETA
RODRIGUEZ PEÑ,1814,1814 RODRIGUEZ PEÑ,-58.3878419,-34.5898235,2,RECOLETA
ALVEAR AV.,1998,1998 ALVEAR AV.,-58.3900268,-34.5871659,2,RECOLETA
SAENZ AV.,1374,1374 SAENZ AV.,-58.4162284,-34.6575413,4,NUEVA POMPEYA
AMANCIO ALCORTA AV.,4020,"4020 ALCORTA, AMANCIO AV.",-58.4151605,-34.6564362,4,NUEVA POMPEYA
AMANCIO ALCORTA AV.,3887,"3887 ALCORTA, AMANCIO AV.",-58.4140274,-34.6553279,4,NUEVA POMPEYA
AMANCIO ALCORTA AV.,4005,"4005 ALCORTA, AMANCIO AV.",-58.415162,-34.656053,4,NUEVA POMPEYA
ROMERO,414,414 ROMERO,-58.4153441,-34.6522402,4,NUEVA POMPEYA
TRAFUL,3876,3876 TRAFUL,-58.4157059,-34.6521764,4,NUEVA POMPEYA
TRAFUL,3871,3871 TRAFUL,-58.4155684,-34.6517364,4,NUEVA POMPEYA
TRAFUL,3887,3887 TRAFUL,-58.4156582,-34.6517243,4,NUEVA POMPEYA
ABRAHAM J. LUPPI,914,"910 LUPPI, ABRAHAM J.",-58.4167093,-34.6509221,4,NUEVA POMPEYA
DORREGO AV.,1606,1606 DORREGO,-58.4442597,-34.5828125,13,COLEGIALES
ALVAREZ THOMAS AV.,112,112 ALVAREZ THOMAS AV.,-58.4463258,-34.5824341,15,CHACARITA
ALVAREZ THOMAS AV.,116,116 ALVAREZ THOMAS AV.,-58.4463994,-34.5824025,15,CHACARITA
ALVAREZ THOMAS AV.,593,593 ALVAREZ THOMAS AVE,-58.450673,-34.580499,13,COLEGIALES
ALVAREZ THOMAS AV.,587,587 ALVAREZ THOMAS AVE,-58.450624,-34.5805228,13,COLEGIALES
ALVAREZ THOMAS AV.,853,853 ALVAREZ THOMAS AV.,-58.4540124,-34.5794095,13,COLEGIALES
ALVAREZ THOMAS AV.,893,893 ALVAREZ THOMAS AV.,-58.4546554,-34.5792032,13,COLEGIALES
ALVAREZ THOMAS AV.,1213,1213 ALVAREZ THOMAS AV.,-58.458805,-34.578276,13,COLEGIALES
ALVAREZ THOMAS AV.,1237,1237 ALVAREZ THOMAS AV.,-58.4592275,-34.5782531,13,COLEGIALES
ALVAREZ THOMAS AV.,1255,1255 ALVAREZ THOMAS AV.,-58.4593597,-34.5782451,13,COLEGIALES
MAURE,3397,3397 MAURE,-58.4490644,-34.5804392,13,COLEGIALES
"FREIRE, RAMON, CAP. GRAL. ",201,"201 FREIRE, RAMON, CAP. GRAL.",-58.444706,-34.579218,13,COLEGIALES
CONCEPCION ARENAL,3200,"3200 ARENAL, CONCEPCION",-58.4445634,-34.5809289,13,COLEGIALES
CONESA,345,CONESA  345 ,-58.4439155,-34.5765857,13,COLEGIALES
"DELLEPIANE, LUIS, TTE. GRAL. ",4538,"4538 DELLEPIANE, LUIS, TTE. GRAL.",-58.4721509,-34.6634905,8,VILLA LUGANO
"DELLEPIANE, LUIS, TTE. GRAL. ",4526,"4526 DELLEPIANE, LUIS, TTE. GRAL.",-58.4720636,-34.6633429,8,VILLA LUGANO
ABRAHAM J. LUPPI,904,"904 LUPPI, ABRAHAM J.",-58.4166639,-34.6508908,4,NUEVA POMPEYA
TRAFUL,3872,3872 TRAFUL,-58.4155595,-34.6521433,4,NUEVA POMPEYA
AMANCIO ALCORTA AV.,4040,"4040 ALCORTA, AMANCIO AV.",-58.4152408,-34.6564808,4,NUEVA POMPEYA
MOZART,2292,2292 MOZART,-58.4691234,-34.6593275,8,VILLA LUGANO
MOZART,2345,2345 MOZART,-58.4689127,-34.6596369,8,VILLA LUGANO
MOZART,2394,2394 MOZART,-58.468478,-34.659819,8,VILLA LUGANO
SARAZA,4201,4201 SARAZA,-58.467715,-34.6605179,8,VILLA LUGANO
SARAZA,4415,4415 SARAZA,-58.4698151,-34.6625937,8,VILLA LUGANO
SARAZA,4270,4270 SARAZA,-58.4678223,-34.6609479,8,VILLA LUGANO
SARAZA,4446,4446 SARAZA,-58.4694004,-34.6625197,8,VILLA LUGANO
CASTAÑARES AV,5899,5899 CASTA?ARES AV.,-58.4822985,-34.6748488,8,VILLA LUGANO
CASTAÑARES AV,6183,6183 CASTAÑARES AV,-58.4846231,-34.676736,8,VILLA LUGANO
CASTAÑARES AV,6399,6399 CASTA?ARES AV.,-58.4867712,-34.6786318,8,VILLA LUGANO
CASTAÑARES AV,6302,6302 CASTA?ARES AV.,-58.485932,-34.6781076,8,VILLA LUGANO
CASTAÑARES AV,5910,5910 CASTA?ARES AV.,-58.4824203,-34.6751401,8,VILLA LUGANO
CASTAÑARES AV,5716,5716 CASTA?ARES AV.,-58.4805555,-34.6735568,8,VILLA LUGANO
CONGRESO AV.,2465,2465 CONGRESO AV.,-58.463303,-34.5557834,13,NUÑE
CONGRESO AV.,2514,2514 CONGRESO AV.,-58.4640085,-34.5561532,13,NUÑE
CONGRESO AV.,2516,2516 CONGRESO AV.,-58.4635483,-34.5560598,13,BELGRANO
CONGRESO AV.,2595,2595 CONGRESO AV.,-58.4642479,-34.5562784,13,NUÑE
CONGRESO AV.,2716,2716 CONGRESO AV.,-58.4654364,-34.5570493,13,BELGRANO
CONGRESO AV.,2724,2724 CONGRESO AV.,-58.4655185,-34.5570923,13,BELGRANO
CONGRESO AV.,2875,2875 CONGRESO AV.,-58.4668293,-34.5576274,13,NUÑE
CONGRESO AV.,2881,2881 CONGRESO AV.,-58.4669112,-34.5576702,13,NUÑE
CRAMER AV.,2920,2920 CRAMER AV.,-58.4674264,-34.5577008,13,NUÑE
CRAMER AV.,3291,3291 CRAMER AV.,-58.4703831,-34.5542748,13,NUÑE
CRAMER AV.,3308,3308 CRAMER AV.,-58.470961,-34.554062,13,NUÑE
CRAMER AV.,3585,3585 CRAMER,-58.4725367,-34.5516009,13,NUÑE
CRISOLOGO LARRALDE AV.,2595,"2595 LARRALDE, CRISOLOGO AV.",-58.4700629,-34.5499433,12,SAAVEDRA
CRISOLOGO LARRALDE AV.,2375,"2375 LARRALDE, CRISOLOGO AV.",-58.4679005,-34.54874,13,NUÑE
RAMALLO,2104,2104 RAMALLO,-58.469638,-34.541675,13,NUÑE
RAMALLO,1620,1620 RAMALLO,-58.4653782,-34.5393977,13,NUÑE
CRAMER,316,316 CRAMER,-58.4432628,-34.5758825,13,COLEGIALES
CRAMER,8,8 CRAMER,-58.4401152,-34.5784785,13,COLEGIALES
DEL LIBERTADOR AV.,6111,6111 DEL LIBERTADOR AV.,-58.44859,-34.55558,13,BELGRANO
DEL LIBERTADOR AV.,6381,6381 DEL LIBERTADOR AVE,-58.45063,-34.55323,13,BELGRANO
DEL LIBERTADOR AV.,6711,6711 DEL LIBERTADOR AV.,-58.45311,-34.55026,13,BELGRANO
DEL LIBERTADOR AV.,6670,6670 DEL LIBERTADOR AV.,-58.45288,-34.55077,13,BELGRANO
DEL LIBERTADOR AV.,6490,6490 DEL LIBERTADOR AV.,-58.45151,-34.55242,13,BELGRANO
DEL LIBERTADOR AV.,6270,6270 DEL LIBERTADOR AV.,-58.44998,-34.55415,13,BELGRANO
DEL LIBERTADOR AV.,5980,5980 DEL LIBERTADOR AV.,-58.44765,-34.55689,13,BELGRANO
